Index,Question,Q_Disease,Q_Medical_Test,Q_Medication,Q_Symptom,Answer,A_Disease,A_Medical_Test,A_Medication,A_Symptom
4579,"Doctor, I've been having a pretty sore throat lately.",0.0,0.0,0.0,100.0,That could be a sign of esophagitis.,0.0,100.0,0.0,0.0
4878,"Doctor, I have been experiencing chest tightness, fainting, depressive or psychotic symptoms, dizziness, and sharp chest pain. What could be wrong with me?",0.0,0.0,0.0,100.0,"Based on your symptoms, it sounds like you may be suffering from poisoning due to antipsychotics.",50.0,0.0,50.0,0.0
2600,"Doctor, since my operation, I have been experiencing sharp chest pain and headaches, what could be wrong with me?",0.0,0.0,0.0,100.0,"Sorry to hear that, but it's normal to feel mild-to-severe pain after an operation. However, your symptoms suggest that you might be experiencing postoperative pleural effusion, which is the accumulation of fluid around the lungs.",66.66666666666666,0.0,0.0,33.33333333333333
3626,"Doctor, I am experiencing mouth pain, ear pain, headache, gum pain, and peripheral edema. What could be the reason for this?",0.0,0.0,0.0,100.0,"Based on your symptoms, you may have a tooth disorder.",100.0,0.0,0.0,0.0
5019,"Doctor, I have been experiencing some strange symptoms lately. I have noticed pus in my sputum and my back feels weak.",0.0,0.0,0.0,100.0,"These symptoms could be indicative of Trichiasis. It's an eye condition where your eyelashes grow inwards towards your eyes, causing irritation and discomfort. It doesn't usually present with the symptoms you described, so we need to check for other possible conditions.",28.57142857142857,0.0,14.285714285714285,57.14285714285714
4136,"Doctor, I have been experiencing elbow weakness, difficulty in swallowing, hip stiffness or tightness, and itchy eyelid. What do you think could be the problem?",0.0,0.0,0.0,100.0,"Based on your symptoms, you may be experiencing Diabetes inspidus. We will need to run further tests to confirm this diagnosis.",0.0,0.0,100.0,0.0
3496,"Doctor, I have been experiencing a lot of pain in my eye and my eyes have been tearing up frequently, what could be the cause of this?",0.0,0.0,0.0,100.0,"It sounds like you may have a condition called vitreous degeneration, which is a common condition where the gel-like substance in your eye begins to liquefy and break down, causing floaters, flashes of light, and sometimes pain and tearing. It's important that you come in for a thorough eye exam to confirm this diagnosis and discuss treatment options.",14.285714285714285,28.57142857142857,0.0,57.14285714285714
3653,"Doctor, I have been constantly fainting and feeling dizzy along with palpitations, increased heart rate and weakness, what could be the cause of these symptoms?",0.0,0.0,0.0,100.0,"Based on the symptoms you have described, it seems that you might be suffering from orthostatic hypotension.",0.0,0.0,0.0,100.0
1304,"Doctor, I have developed a lipoma on my shoulder. What medications would you recommend for it?",50.0,0.0,0.0,50.0,I would recommend Arnica Topical and Acetic Acid Topical for your lipoma.,33.33333333333333,0.0,66.66666666666666,0.0
3889,"Doctor, I have been experiencing knee pain lately and I have been abusing alcohol. Do you know what might be causing these symptoms? ",0.0,0.0,0.0,100.0,"Yes, based on your symptoms, it sounds like you may have dislocated your hip. The pain in your knee is likely referred pain from your hip, and alcohol abuse can lead to falls or accidents that may result in hip dislocation.",33.33333333333333,0.0,0.0,66.66666666666666
3687,"Doctor, I have a sore throat, headache, coughing up sputum, throat swelling and I'm feeling ill. What do I have?",0.0,0.0,0.0,100.0,It sounds like you might have an abscess of the pharynx.,100.0,0.0,0.0,0.0
2124,"Doctor, I have been experiencing a plugged feeling in my ear, and it's been red and swollen for the past few days. I also have a fever, and my hearing seems to be diminished. There's a strange fluid in my ear as well.",0.0,0.0,0.0,100.0,"Based on your symptoms, it sounds like you may have acute otitis media. This is an infection of the middle ear, which can cause inflammation and fluid buildup. It's important that we start treatment as soon as possible to avoid any further complications.",33.33333333333333,16.666666666666664,0.0,50.0
2026,"Doctor, I am experiencing some unusual symptoms like elbow cramps, sharp abdominal pain, diarrhea, depressive or psychotic symptoms, and nausea. What could be the cause of my symptoms?",0.0,0.0,0.0,100.0,"Based on your symptoms, it is possible that you may be suffering from Volvulus. It is a condition wherein a part of your intestine twists around itself, leading to severe abdominal pain, nausea, vomiting, and other associated symptoms. I would suggest you undergo immediate medical evaluation and diagnostic tests to confirm the diagnosis and receive prompt treatment.",25.0,37.5,0.0,37.5
5224,"Doctor, I have been feeling very weak and nauseous lately. Can you tell me what might be causing this?",0.0,0.0,0.0,100.0,"Based on your symptoms, it is possible that you might be suffering from stomach cancer. It is important to run some tests to confirm the diagnosis.",50.0,50.0,0.0,0.0
2272,"Doctor, I've been experiencing low back pain, problems with movement, abnormal involuntary movements, arm pain, and neck pain, what could be the problem?",0.0,0.0,0.0,100.0,"Based on your symptoms, it appears that you may have Complex Regional Pain Syndrome.",100.0,0.0,0.0,0.0
4271,"Doctor, I have been experiencing excessive appetite, hip stiffness, and itching of the anus. What could be the cause?",0.0,0.0,0.0,100.0,"Based on your symptoms, it is possible that you have gestational diabetes. We will need to run some tests to confirm this, but it is important that we start monitoring your blood sugar levels and manage your diet to avoid any complications during your pregnancy. ",25.0,50.0,0.0,25.0
3970,"Doctor, I have been having a cough and feel irritable all day long. During my pregnancy, I also faced some problems. Moreover, my whole body aches, and my eyes are red. I am worried about what might be happening to me. ",0.0,0.0,0.0,100.0,"Based on your symptoms, it seems like you may have chickenpox. It's a common viral infection that causes a rash, cough, body aches, and eye redness. It's important to get plenty of rest, stay hydrated, and avoid scratching the rash. I recommend taking over-the-counter remedies to relieve the pain and fever. Let's schedule a follow-up appointment to monitor your progress.",0.0,11.11111111111111,11.11111111111111,77.77777777777779
5135,"Doctor, I have been feeling excessively angry lately and I am experiencing delusions and hallucinations. What could be wrong with me? ",0.0,0.0,0.0,100.0,"Based on your symptoms, it could be that you are suffering from a personality disorder.",100.0,0.0,0.0,0.0
1960,"Hi doctor, I have been feeling hot lately and also experiencing premenstrual tension and irritability. Additionally, I have noticed some warts on my fingers. What could be the reason behind all this?",0.0,0.0,0.0,100.0,"Based on your symptoms, it seems like you may be suffering from Hashimoto thyroiditis, which is an autoimmune disorder that affects the thyroid gland.",66.66666666666666,0.0,33.33333333333333,0.0
2250,"Doctor, I have been experiencing some weakness in my elbow and feeling hot and cold at times. What could be causing this?",0.0,0.0,0.0,100.0,"Based on your symptoms, it is possible that you may have Pulmonic valve disease. I would like to conduct further tests and evaluations to confirm my diagnosis.",50.0,50.0,0.0,0.0
3604,"Doctor, my legs and hands have been swelling up and retaining fluids. What could be causing this?",0.0,0.0,0.0,100.0,"Based on your symptoms of leg swelling, peripheral edema, fluid retention, and hand or finger swelling, it sounds like you may be experiencing fluid overload.",0.0,0.0,0.0,100.0
635,"Hi Doctor, I have been experiencing a severe headache and some people around me noticed that my eyes looked different. I think there might be something wrong with me.",0.0,0.0,0.0,100.0,"Those symptoms could indicate a subarachnoid hemorrhage. I would recommend performing several medical tests to confirm the diagnosis. We need to do a radiographic imaging procedure, a head CT scan, and a kidney function test. A CBC, hematologic tests, and IV fluid replacement will also be needed to identify the underlying cause of your condition.",14.285714285714285,85.71428571428571,0.0,0.0
2341,"Doctor, I've been feeling really tired lately and my urine has an unusual color and odor. What could be the problem?",0.0,0.0,0.0,100.0,"These symptoms could be an indication of chronic kidney disease. We'll need to do some tests to confirm, but we should start discussing treatment options right away.",50.0,50.0,0.0,0.0
1921,"Doctor, I have been experiencing excessive urination at night and shoulder cramps or spasms. What could it be?",0.0,0.0,0.0,100.0,"Based on your symptoms, it is possible that you are experiencing lead poisoning. Have you been exposed to lead in your workplace or at home?",100.0,0.0,0.0,0.0
2226,"Doctor, I've been experiencing seizures, palpitations, nausea and shortness of breath. Do you have any idea what the problem could be?",0.0,0.0,0.0,100.0,"Yes, it sounds like you might be suffering from magnesium deficiency.",0.0,0.0,100.0,0.0
2752,"Doctor, I have been experiencing pelvic pain and have been noticing blood clots during my menstrual periods. What could be the problem?",0.0,0.0,0.0,100.0,These symptoms could indicate a threatened pregnancy. It is important that we conduct further tests to determine the cause of these symptoms and provide you with appropriate treatment.,33.33333333333333,66.66666666666666,0.0,0.0
2620,"Doctor, I have some skin lesions on my hands and face, and my scalp looks irregular. What could be the cause?",0.0,0.0,0.0,100.0,It is possible that you have dermatitis due to sun exposure. Have you been spending a lot of time in the sun without proper protection?,50.0,0.0,0.0,50.0
4425,"Hi doctor, I am experiencing some skin-related symptoms such as skin growth, warts, lymphedema, skin lesion, and abnormal appearing skin. What could be the possible disease I am suffering from?",0.0,0.0,0.0,100.0,"Based on the symptoms you mentioned, it seems like you may have Rosacea. It is a common skin condition that causes facial redness and small, pus-filled bumps on the face. Sometimes, it can also cause skin growths, warts, and swollen lymph nodes. A skin lesion and abnormal appearing skin can also be a sign of Rosacea.",0.0,0.0,0.0,100.0
661,"Doctor, I have been experiencing a persistent cough, fever, and fatigue for the past few weeks. I also have chest pain and difficulty breathing. I'm worried that I might have histoplasmosis.",0.0,0.0,0.0,100.0,"I see. Based on your symptoms, we need to conduct some medical tests. First, we need to perform a plain x-ray to check for any abnormalities in your chest. We may also need to do an X-ray computed tomography (CT scan) for a more detailed evaluation. Additionally, an ophthalmologic and otologic diagnosis and treatment will be necessary to rule out any eye or ear infections that might be associated with histoplasmosis. Lastly, we need to do a lipid panel to check your cholesterol and triglyceride levels, and an examination of your breast as well.",0.0,100.0,0.0,0.0
1236,"Doctor, I was just diagnosed with endometrial hyperplasia. Can you tell me what medications I need to take?",50.0,0.0,50.0,0.0,You will need to take either Medroxyprogesterone or Megestrol (Megace) to help prevent the growth of abnormal cells in your uterus.,0.0,25.0,50.0,25.0
1895,"Doctor, I've been feeling quite dizzy lately, what could be wrong with me?",0.0,0.0,0.0,100.0,"Well, based on your symptoms, it's possible that you may be experiencing pulmonary eosinophilia.",100.0,0.0,0.0,0.0
3138,"Doctor, I have been experiencing some symptoms with my eye. There is some kind of white discharge coming out, and it is also itching a lot. Additionally, my eye has become swollen and I noticed some bleeding from it.",0.0,0.0,0.0,100.0,"Based on your symptoms, it is possible that you have an open wound of the eye. We will need to do some tests to confirm this diagnosis, but it is important that you seek medical attention immediately to prevent any further damage to the eye.",0.0,33.33333333333333,0.0,66.66666666666666
1252,"Doctor, I am experiencing redness, swelling, and pain in my arm. I also have a fever and chills. ",0.0,0.0,0.0,100.0,"It sounds like you may have Lymphangitis. I would prescribe you a combination of antibiotics such as Ceftriaxone or Cephalexin. If those are not effective, we can also try Bactrim or Clindamycin. We can also consider a combination of antibiotics like Augmentin, Cefazolin, Ceftazidime or Cefadroxil depending on how severe the infection is. For local management, you can use Povidone Iodine Topical (Betadine) to gently clean the area. Additionally, I would recommend you for birth control and prescribe valacyclovir (Valtrex) to prevent future outbreaks.",0.0,0.0,91.66666666666666,8.333333333333332
1753,"Doctor, I have been experiencing sharp abdominal pain and nausea for the past few days. ",0.0,0.0,0.0,100.0,"Based on your symptoms, you may be suffering from peritonitis. ",100.0,0.0,0.0,0.0
527,"Hi doctor, I think I might have a Cytomegalovirus infection.",100.0,0.0,0.0,0.0,"I see. The required medical test for that would be a CT scan of your abdomen. However, that's not a standard test for Cytomegalovirus infection. Did you perhaps have an organ transplant recently?Patient Actually, I had a corneal transplant a few months ago.",25.0,75.0,0.0,0.0
3399,"Doctor, I have noticed a mass in my groin area and my menstrual flow has been extremely heavy lately. What could be causing this? ",0.0,0.0,0.0,100.0,These are common symptoms of uterine cancer. We should perform further tests to confirm the diagnosis and develop a treatment plan.,25.0,50.0,0.0,25.0
3340,"Doctor, I have been experiencing weakness in one side of my body, problems with movement, seizures, and arm stiffness or tightness. What could be causing this?",0.0,0.0,0.0,100.0,"Based on your symptoms, it is possible that you have hemiplegia. This is a condition where there is weakness on one side of the body and can result in problems with movement, seizures, and arm stiffness or tightness.",0.0,0.0,0.0,100.0
2711,"Doctor, I am experiencing palpitations, what could be the reason?",0.0,0.0,0.0,100.0,It could be due to Mitral valve disease. Have you been experiencing other symptoms such as shortness of breath or fatigue?,0.0,33.33333333333333,0.0,66.66666666666666
4446,"Doctor, I have been having ear pain, a hoarse voice, sore throat, fever, and nasal congestion. ",0.0,0.0,0.0,100.0,It sounds like you may have tracheitis.,0.0,0.0,0.0,100.0
3817,"Doc, I have an irregular belly button and sharp chest pain, what could be the cause of it?",0.0,0.0,0.0,100.0,"It seems like you might have a congenital heart defect, which is a type of birth defect that affects the heart. You should follow up with a cardiologist for further testing and evaluation.",0.0,75.0,0.0,25.0
3407,"Doctor, I have been having long menstrual periods. What could be the reason for this?",0.0,0.0,0.0,100.0,You may be experiencing this due to a condition called Fibrocystic breast disease. Have you noticed any changes or lumps in your breast?,33.33333333333333,0.0,0.0,66.66666666666666
511,"Doctor, I have been experiencing sudden, rapid heartbeats and chest discomfort. It usually lasts for a few minutes and then goes away. What do you think is the problem?",0.0,0.0,0.0,100.0,"It sounds like you may be experiencing paroxysmal supraventricular tachycardia. To diagnose this condition, we would need to conduct a series of medical tests. These include a hematologic test, an electrocardiogram, a complete blood count, radiographic imaging procedures, intravenous fluid replacement, a plain x-ray, and cardiac enzymes measurement.",0.0,87.5,0.0,12.5
1695,"Doctor, I have been experiencing a lot of symptoms lately. I ache all over, have rib pain, a fever, sharp chest pain, and a cough. Can you help me identify what could be going on?",0.0,0.0,0.0,100.0,"Based on your symptoms, it's possible that you have atelectasis, which means that the air sacs in your lungs are collapsed or not fully inflated, leading to pain and discomfort in the chest, as well as a cough. You may also experience a fever, which is a common symptom. I recommend further testings to confirm the diagnosis.",25.0,0.0,0.0,75.0
3442,"Doctor, I have been experiencing cramps and spasms in my rectal area, do you know what might be causing it?",0.0,0.0,0.0,100.0,"Based on your symptoms, it is possible that you have a rectal disorder, such as proctalgia fugax, which can cause cramps and spasms in the rectal area.",0.0,25.0,25.0,50.0
3191,"Doctor, I have been experiencing some strange symptoms lately. I have not had my menstruation period, I have a cough, and I've been having a lot of leg pain. Do you know what it could be?",0.0,0.0,0.0,100.0,"Hemophilia is a genetic bleeding disorder that affects the body's ability to clot blood. It can cause excessive bleeding and bruising, joint pain, and swelling. It's possible that your symptoms may be related to this condition. I recommend running some tests to confirm the diagnosis.",28.57142857142857,14.285714285714285,0.0,57.14285714285714
4785,"Doctor, I have been experiencing knee swelling, elbow swelling, abnormal appearing skin and feeling ill. Can you please tell me what's wrong with me?",0.0,0.0,0.0,100.0,"Based on your symptoms, it seems like you are suffering from septic arthritis. It is an infection in the joint and can be quite serious if not treated promptly. I suggest we start the treatment as soon as possible.",33.33333333333333,33.33333333333333,0.0,33.33333333333333
161,"Doctor, I have been experiencing vision problems and I recently got diagnosed with chorioretinitis. What medical tests do I need to undergo?",33.33333333333333,33.33333333333333,0.0,33.33333333333333,"You need to undergo an ophthalmic examination and evaluation to assess the extent of damage caused by chorioretinitis. Additionally, you may require other therapeutic procedures on eyelids, conjunctiva, and cornea. We might need to perform ophthalmologic and otologic diagnosis and treatment if the disease has affected your hearing as well. If there is a lesion of the retina and choroid, a destruction procedure may be necessary. Furthermore, other therapeutic procedures may be required for your condition such as a corneal transplant. Lastly, procedures on the spleen may also be necessary depending on the severity of the disease.",36.36363636363637,63.63636363636363,0.0,0.0
4717,"Doctor, I have noticed a lump in my breast and have been experiencing skin pain along with some acne. What could be the reason for this? ",0.0,0.0,0.0,100.0,"From your symptoms, it seems like you may have a condition called Hidradenitis suppurativa which causes the formation of painful lumps known as abscesses or cysts, commonly in the breasts and groin area. These can often resemble acne or pimples but are much more severe.",25.0,12.5,0.0,62.5
3117,"Doctor, I have been experiencing a fever, my mouth is always dry, and I just vomited blood, what could be wrong with me?",0.0,0.0,0.0,100.0,"Based on your symptoms, it is possible that you have aplastic anemia, which is a condition where your body stops producing enough new blood cells resulting in a lowered immune system and increased risk of infections.",33.33333333333333,33.33333333333333,0.0,33.33333333333333
3908,"Doctor, I have been having difficulty eating for a few weeks now and I also have some discomfort and pain in my ribs. ",0.0,0.0,0.0,100.0,"Based on your symptoms, it is possible that you are suffering from a congenital malformation syndrome, which can affect the development of bones and muscles in the body including the ribs, which could explain the pain you are experiencing. (Note Due to the restriction of one back and forth, the doctor is unable to provide more specific information about the syndrome, such as which specific type it could be.)",33.33333333333333,0.0,0.0,66.66666666666666
49,"Doctor, my baby has been very fussy and irritable lately. I'm pretty sure he's going through teething syndrome.",25.0,0.0,0.0,75.0,"Okay, we'll need to perform a complete physical skin exam and other diagnostic procedures to confirm the diagnosis.Patient Is there anything else we should do?",0.0,100.0,0.0,0.0
2882,"Doctor, I have been experiencing a persistent cough and it hurts to breathe. What could be wrong with me?",0.0,0.0,0.0,100.0,"Based on your symptoms, it sounds like you may have pharyngitis which is inflammation of the pharynx or back of the throat.",0.0,33.33333333333333,0.0,66.66666666666666
2447,"Doctor, I feel like my heart is racing and I'm breathing really fast, what could be happening to me?",0.0,0.0,0.0,100.0,"Based on your symptoms, it sounds like you may be experiencing a panic attack.",100.0,0.0,0.0,0.0
3195,"Doctor, I'm experiencing thirst, fainting, frequent urination, and burning chest pain. What could be causing this?",0.0,0.0,0.0,100.0,"Based on your symptoms, you might be experiencing hyperosmotic hyperketotic state.",100.0,0.0,0.0,0.0
3433,"Doctor, I have been experiencing some emotional symptoms lately. ",0.0,0.0,0.0,100.0,"Well, emotional symptoms can be caused by a variety of different conditions. However, in your case, it may be related to VACTERL syndrome.",50.0,0.0,0.0,50.0
4410,"Doctor, I am experiencing an itchy scalp and itching of my skin. Also, I am pregnant and facing some problems, can you tell me what could be the issue?",0.0,0.0,0.0,100.0,"Based on your symptoms, it seems like you have scabies. It is a contagious skin disease caused by a mite which burrows into the skin, leading to intense itching and rashes. Itching in your head and the rest of the body is a common symptom of this disease. Scabies during pregnancy could be risky and needs immediate medical attention.",0.0,12.5,0.0,87.5
4474,"Hi doctor, I've been experiencing peripheral edema, feeling ill, and back pain lately. I also have fluid retention and weakness. What could be the problem?",0.0,0.0,0.0,100.0,"After reviewing your symptoms, I believe you may have vulvar cancer. It is important that we run some tests to confirm a diagnosis and develop a treatment plan. Can you schedule an appointment as soon as possible?",0.0,80.0,0.0,20.0
4942,"Doctor, I have been experiencing pain during my pregnancy and heavy menstrual flow. Also, sometimes I spot or bleed during my pregnancy and have blood clots during my periods. I also have intermenstrual bleeding. What could be the problem? ",0.0,0.0,0.0,100.0,"Based on your symptoms, it is possible that you are experiencing a spontaneous abortion also known as a miscarriage. I recommend scheduling an appointment for an ultrasound to check on the status of your pregnancy.",25.0,25.0,0.0,50.0
1807,"Doctor, I have been experiencing a lot of fluid retention lately, is something wrong with me?",50.0,0.0,0.0,50.0,"Yes, you may have infectious gastroenteritis, which is caused by a virus or bacteria that inflame the stomach and intestines causing fluid retention, diarrhea, and vomiting.",28.57142857142857,0.0,0.0,71.42857142857143
4000,"Doctor, I have been experiencing a lot of hand pain lately. ",0.0,0.0,0.0,100.0,"Based on your symptoms, it seems like you might have dislocated your wrist.",0.0,0.0,0.0,100.0
1798,"Doctor, I have been experiencing blood clots during my menstrual periods, intermenstrual bleeding, cramps and spasms, sharp abdominal pain, and spotting or bleeding during pregnancy. What could be the problem?",0.0,0.0,0.0,100.0,"Based on your symptoms, it is possible that you have had an induced abortion.",100.0,0.0,0.0,0.0
2236,"Doctor, I have been experiencing chest tightness, shortness of breath, and fainting. What could be the reason for this?",0.0,0.0,0.0,100.0,"Based on your symptoms, it seems like you might be experiencing pericarditis, which is an inflammation of the sac surrounding the heart.",66.66666666666666,33.33333333333333,0.0,0.0
3571,"Doctor, I have been experiencing pelvic pain, intermenstrual bleeding, lack of growth, hot flashes, and weight gain. What's wrong with me?",0.0,0.0,0.0,100.0,"It seems like you may be experiencing premature ovarian failure. This is a condition where your ovaries stop functioning normally before the age of 40, causing hormone imbalances and leading to symptoms like those you described.",0.0,0.0,33.33333333333333,66.66666666666666
238,"Doctor, I think I have a problem with drug abuse, specifically opioids, and I want to get help. ",0.0,0.0,50.0,50.0,"The first step is to seek mental health counseling and psychotherapy. We'll also need to do a few tests, including a urinalysis, depression screen, toxicology screen, and blood alcohol test. Additionally, a psychological and psychiatric evaluation and therapy will be required to get to the root of the issue and develop a treatment plan.",0.0,80.0,0.0,20.0
3186,"Doc, I have been experiencing low back pain, leg pain, loss of sensation, back pain, and even headache. Can you tell me what's wrong with me?",0.0,0.0,0.0,100.0,"Based on your symptoms, it seems like you are suffering from a muscle spasm, which is causing pain and discomfort in your back and legs, and may also be affecting your nerves, leading to loss of sensation and even headache.",0.0,0.0,0.0,100.0
2754,"Doctor, I have been having some back pain lately. It feels like a sharp pain and it comes and goes.",0.0,0.0,0.0,100.0,"I'm sorry to hear that. However, your back pain is not related to your intracranial abscess. An intracranial abscess is a pocket of pus that forms in the brain and can cause headaches, fever, and confusion. We need to focus on treating your abscess to prevent any further complications.",20.0,0.0,0.0,80.0
3313,"Hi doctor, I have noticed that I have a rash down there and it's really itchy. It feels like diaper rash, even though I am not wearing any.",0.0,33.33333333333333,0.0,66.66666666666666,"It sounds like you might have balanitis. Balanitis is an inflammation of the head of the penis, which can cause itching and redness.",40.0,0.0,0.0,60.0
3829,"Doctor, I have been feeling very sick lately. I have been experiencing symptoms like nausea, dizziness, shortness of breath, wheezing, and nasal congestion. What could be the problem?",0.0,0.0,0.0,100.0,"Based on your symptoms, it seems like you may be suffering from poisoning due to gas.",66.66666666666666,0.0,0.0,33.33333333333333
1046,"Doctor, I'm having a reaction to a medication I've been taking. My skin is itchy and red, and I have difficulty breathing.",0.0,0.0,0.0,100.0,It sounds like you may be having a drug reaction. We need to act quickly to prevent it from getting worse. I'm going to prescribe Diphenhydramine (Benadryl) and Methylprednisolone (Medrol) to reduce the swelling and help with any breathing difficulties. We may also need to give you Epinephrine if your symptoms don't improve.,0.0,0.0,50.0,50.0
5098,"Doctor, I've been experiencing excessive anger lately.",0.0,0.0,0.0,100.0,It's possible that you may be suffering from Obsessive-compulsive disorder (OCD).,100.0,0.0,0.0,0.0
221,"Doctor, I think I have a fungal infection on my skin. I have red, itchy patches on my arm and leg. What should I do?",16.666666666666664,0.0,0.0,83.33333333333334,"We should perform a complete physical skin exam to see the extent of the infection. After that, we will do a microscopic examination of your skin to confirm if it is indeed a fungal infection. If it is confirmed, we might have to do an excision to remove the infected skin. However, we will also perform other diagnostic procedures on your skin and subcutaneous tissue to see the severity of the infection. A chlamydia test will also be done to check for any other possible infections. If surgery is not required, we can also perform other non-OR therapeutic procedures on your skin and breast to treat the infection.",25.0,75.0,0.0,0.0
3228,"Doctor, I have a lump on my neck and a plugged feeling in my ear, and there are some lesions on my tongue. What could be wrong with me? ",0.0,0.0,0.0,100.0,"I'm afraid you may have head and neck cancer. We'll have to run some tests to confirm the diagnosis, but it's important that we get started on treatment as soon as possible.",33.33333333333333,66.66666666666666,0.0,0.0
4849,"Doctor, I have been feeling weak lately, my chest feels tight and I have been experiencing sharp pains in my chest. Additionally, my heart rate has been faster than usual.",0.0,0.0,0.0,100.0,"Based on your symptoms, it is possible that you are experiencing arrhythmia which is an abnormal heart rhythm that can cause weakness, chest tightness, sharp chest pain, and an increased heart rate. We will need to do some tests to confirm the diagnosis.",0.0,0.0,0.0,100.0
4624,"Doctor, I have been experiencing vomiting lately, what could be the cause?",0.0,0.0,0.0,100.0,"Based on your symptoms, it looks like you might be suffering from heat exhaustion.",0.0,0.0,0.0,100.0
5432,"Doctor, I have been feeling a weakness in my low back for the past few days. Do you know what could be causing this?",0.0,0.0,0.0,100.0,"Based on your symptoms, it is possible that you have Kaposi sarcoma, which is a type of cancer that affects the skin and other tissues. We should conduct further tests to confirm the diagnosis.",25.0,25.0,0.0,50.0
223,"Doctor, I have been feeling very fatigued and nauseous lately. I've also noticed that I've been drinking a lot of water but not urinating as much as usual.",0.0,0.0,0.0,100.0,"Based on your symptoms, it's possible that you may have Syndrome of inappropriate secretion of ADH (SIADH). We'll need to conduct a few medical tests to confirm this. We'll start with hematologic tests like a complete blood count (CBC) to check for any abnormalities in your blood. We'll also need to measure your glucose levels, conduct a urinalysis, and do a plain x-ray. Additionally, we may need to give you intravenous fluid replacement and measure your hemoglobin A1c levels through a hemoglobin A1c test.",14.285714285714285,85.71428571428571,0.0,0.0
688,"Doctor, I have been experiencing problems with my vision and my limbs feel weak at times. I also have trouble maintaining my balance while walking.",0.0,0.0,0.0,100.0,"It sounds like you might be experiencing symptoms of multiple sclerosis. In order to diagnose your condition, we will need to perform a magnetic resonance imaging (MRI) test. Additionally, we may consider physical therapy exercises (exercises) and other diagnostic procedures such as an interview, evaluation, or consultation. Depending on the severity of your symptoms, we may also refer you to a home health care service, consider other therapeutic procedures, and perform an occupational therapy assessment or even debridement of any wound, infection or burn if necessary.",0.0,80.0,10.0,10.0
5266,"Doctor, I have been experiencing shoulder cramps and joint stiffness lately. Do you have any idea what could be wrong?",0.0,0.0,0.0,100.0,"Based on your symptoms, it is possible that you have Patau syndrome. It's a genetic disorder that can cause various physical and developmental abnormalities, including muscle stiffness and weakness. I would recommend further testing to confirm the diagnosis.",40.0,20.0,0.0,40.0
3512,"Doctor, I've been experiencing a lot of lower and sharp abdominal pain recently. I also had some problems during my pregnancy. What could be wrong with me?",0.0,0.0,0.0,100.0,"Based on your symptoms and history, it seems like you are suffering from uterine atony. This is a condition where the muscles in your uterus are unable to contract properly, leading to excessive bleeding after birth and lower abdominal pain. It can also cause sharp abdominal pain and complications during pregnancy.",20.0,0.0,0.0,80.0
1112,"I have been diagnosed with head and neck cancer, what are the required medications for my treatment?",33.33333333333333,33.33333333333333,33.33333333333333,0.0,"You will need a combination of medications to treat your condition. The required medications include Oxycodone, Cetuximab (Erbitux), Cisplatin, Paclitaxel (Taxol), Carboplatin, Aprepitant (Emend), Fluorouracil, Sucralfate (Carafate), Megestrol (Megace), Darbepoetin Alfa (Aranesp), Oxymetazoline Nasal, and Barium Sulfate.",0.0,0.0,100.0,0.0
3783,"Doctor, I have been experiencing pain when I breathe, excessive sweating, and congestion in my chest. What could be wrong with me?",0.0,0.0,0.0,100.0,"Based on your symptoms, it is likely that you have tuberculosis, a bacterial infection that affects the lungs and causes those exact symptoms. We will need to conduct further tests to confirm the diagnosis, but it is important that we start treatment immediately.",33.33333333333333,33.33333333333333,16.666666666666664,16.666666666666664
1489,"Doctor, I have been experiencing unusual skin bumps and lesions in my genital area. It's causing a lot of discomfort and pain. What could be causing this?",0.0,0.0,0.0,100.0,"Based on your symptoms, it seems like you have developed granuloma inguinale. This is a bacterial infection that is typically treated with a combination of antibiotics. You will need to take Clindamycin Topical Product, Cefazolin and Troleandomycin to eliminate the bacteria causing this infection. In addition, we will also use Silver Nitrate Topical to help reduce the pain and discomfort. For any itching, you can take Hydroxyzine. For pain relief, we prescribe Hydromorphone (Dilaudid) and Ketorolac (Toradol). It is also important that you maintain a proper hygiene routine and keep the affected area dry and clean. Lastly, you will need plenty of rest and fresh air to help your body recover, so we suggest you to have some air and Mecamylamine. Also, we might need Indium Oxyquinoline In-111 (Indium In-111 Oxyquinoline), in case of any severe reaction.",15.384615384615385,0.0,76.92307692307693,7.6923076923076925
2132,"Doctor, I've been feeling hot and cold lately and I've noticed that I've become quite underweight. On top of that, I've also been experiencing some symptoms related to my kidneys. What could be the reason behind all these symptoms?",0.0,0.0,0.0,100.0,"Based on your symptoms, it is possible that you may have tuberous sclerosis. This is a rare genetic disorder that can cause a variety of symptoms, including the ones you are describing. Further testing and examination would be needed to confirm the diagnosis.",33.33333333333333,50.0,0.0,16.666666666666664
2682,"Doctor, I have been feeling very weak lately and have fainted a couple of times. I also experience sharp abdominal pains and extreme fatigue. What could be causing this? ",0.0,0.0,0.0,100.0,"Based on your symptoms, it seems like you may be experiencing hepatic encephalopathy, a condition where the liver is unable to remove toxins from the blood which can lead to confusion, fatigue, abdominal pain and fainting. We will need to run some tests to confirm the diagnosis.",25.0,25.0,0.0,50.0
